headline,lead_paragraph,date
Brazil and U.S. Accentuate the Positive,RIO DE JANEIRO — Dilma Rousseff’s first visit to Washington as Brazil’s president was certainly cordial enough.,2012-04-10 02:24:14+00:00
Few U.S. Options as North Korea Readies Missile Launching,"WASHINGTON — With North Korea poised to launch a long-range missile despite a widespread international protest, the Obama administration is trying to play down the propaganda value for North Korea’s leaders and head off criticism of its abortive diplomatic opening to Pyongyang in late February.",2012-04-11 18:09:00+00:00
How to Tell if the Iran Talks Are Working,"AFTER a hiatus of more than a year, negotiations about Iran’s nuclear program are set to resume in Turkey on Friday between Iran and France, Germany, Britain, Russia, China and the United States. Though the participants foresee several rounds of discussions, all will be acutely aware that time to reach agreement peacefully may be running out. ",2012-04-13 00:23:58+00:00
"Pakistan Gives U.S. a List of Demands, Including an End to C.I.A. Drone Strikes","ISLAMABAD, Pakistan — In a rare show of unity, the government and opposition joined on Thursday to present the United States with a list of stringent demands, including an immediate end to C.I.A. drone strikes, that were cast in uncompromising words but could pave the way for a reopening of NATO supply lines through the country. ",2012-04-13 01:55:49+00:00
A Solemn Path Back to Myanmar for the U.S.,"MYITKYINA, Myanmar — In the fog-swathed mountains north of here toward the border with China, more than 700 American airmen, flying cumbersome cargo planes loaded with war supplies, perished in the last stages of World War II.",2012-04-14 18:34:16+00:00
Many U.S. Immigrants’ Children Seek American Dream Abroad,"Samir N. Kapadia seemed to be on the rise in Washington, moving from an internship on Capitol Hill to jobs at a major foundation and a consulting firm. Yet his days, he felt, had become routine.",2012-04-16 01:25:36+00:00
Who Knows What Bugs Lurk in Imported Plants?,"As millions of gardeners prepare for spring planting, a new study underwritten by The Nature Conservancy warns that imported nursery stock poses an increasing threat to the environment.",2012-04-16 10:00:32+00:00
U.S.-Philippine War Games Start Amid China Standoff,"MANILA — Against a backdrop of tension between Manila and Beijing, the Philippines and the United States began joint military exercises on Monday that will include mock beach invasions along coastlines facing China.",2012-04-16 12:10:41+00:00
Multilateralism à la Carte,"Many problems cannot be solved without international cooperation, yet “multilateralism” — the system of international institutions and rules intended to promote the common good — appears to be weakening. The G-20 has become a talk shop; the Doha round of trade liberalization is moribund; the U.N. climate change talks have achieved very little. We seem to be moving toward a world of balance-of-power politics, competing alliances and unilateral actions.",2012-04-16 12:17:18+00:00
"North Korea Provocations Won't Be Tolerated, U.S. Diplomat Says",SEOUL — A senior U.S. diplomat said Monday that the United States and its allies were determined to prevent any further provocations from North Korea following the failure of its rocket launching last week.,2012-04-16 14:25:03+00:00
U.S. Candidate Is Chosen to Lead the World Bank,"WASHINGTON — The World Bank on Monday named as its next president Jim Yong Kim, a global health expert and the president of Dartmouth College, a widely expected appointment that continues the longstanding tradition of an American leading the Washington-based development institution.",2012-04-16 16:55:00+00:00
North Korea Says It Will Abandon Deal With U.S.,"SEOUL, South Korea — North Korea said on Tuesday that it was abandoning an agreement it made in February with the United States, in which it promised to suspend uranium enrichment, nuclear tests and long-range missile tests.",2012-04-17 21:24:32+00:00
Crisis Forges Closer Europe-U.S. Alliance,"BRUSSELS — There was a moment in the late 1990s, when President Bill Clinton found himself at a meeting with European leaders facing two men from Luxembourg — population 420,000, give or take a few. One happened to be just taking a turn at the European Union presidency, which at the time rotated among all member states, no matter how small. ",2012-04-20 20:09:54+00:00
Advocate Helps Track Polluters on Supply Chain,"SAN FRANCISCO — As a journalist in the 1990s, traveling widely around China for The South China Morning Post, a Hong Kong daily, Ma Jun saw rivers running black and met numerous people who believed they had been poisoned by pollution.",2012-04-22 19:57:49+00:00
U.S. Sets New Sanctions Against Technology for Syria and Iran,"WASHINGTON — President Obama moved to tighten sanctions on Syria and Iran on Monday by taking aim at those who provide their authoritarian governments with technology to track down dissidents for abuse, torture or death. ",2012-04-23 16:15:49+00:00
Classical Music/Opera Listings for April 27 — May 3,Classical,2012-04-26 22:47:34+00:00
U.S. Sees Positive Signs From China on Security Issues,"WASHINGTON — When China suddenly began cutting back its purchases of oil from Iran in the last month,  officials in the Obama administration were guardedly optimistic, seeing the move as  the latest in a string of encouraging signs from Beijing on sensitive security issues  like Syria and North Korea, as well as on politically fraught economic issues like China’s exchange rate.",2012-04-27 03:38:52+00:00
Challenge for U.S. After Escape by China Activist,"BEIJING — The dramatic nighttime escape of a blind rights lawyer from extralegal house arrest in his village dealt a major embarrassment to the Chinese government and left the United States, which may be sheltering him, with a new diplomatic quandary as it seeks to improve its fraught relationship with Beijing.",2012-04-27 07:26:17+00:00
An American’s Odyssey Around Europe’s Arts Scene," John Rockwell, whose posts for The New York Times have included European cultural correspondent, music critic and dance critic, and who was the director of the Lincoln Center Festival in the 1990s, swung through several cities to catch up with what’s onstage in Europe this spring, some of which will travel later for the United States. Here is his impressionistic report. ",2012-04-27 11:30:12+00:00
China Blocking All Mention of Chen and His Daring Escape,"HONG KONG — The improbable late-night escape of the blind lawyer Chen Guangcheng from house arrest in his rural village has thrilled anti-abortion campaigners and human rights groups, while humiliating the security forces who were charged with sealing off Mr. Chen and his family.",2012-04-29 05:57:31+00:00
"In Crisis Over Dissident, U.S. Sends Official to Beijing","WASHINGTON — The Obama administration rushed to contain a growing diplomatic crisis between the United States and China, sending a senior diplomat to Beijing to discuss the fate of a blind dissident who fled house arrest last week. ",2012-04-29 20:09:09+00:00
Wal-Mart’s U.S. Expansion Plans Complicated by Bribery Scandal,"In Los Angeles, a Wal-Mart building permit is getting a once-over. In New York, the City Council is investigating a possible land deal with the retailer’s developer in Brooklyn. A state senator in California is pushing for a formal audit of a proposed Wal-Mart in San Diego. And in Boston and its suburbs, residents are pressuring politicians to disclose whether they have received contributions from the company.",2012-04-29 23:31:38+00:00
