headline,lead_paragraph,date
Trump Says U.S. Shot Down Iranian Drone as Both Nations Dig In,"WASHINGTON — The American military downed an Iranian drone in the Strait of Hormuz on Thursday in what President Trump called an act of self-defense, just hours after Iran’s chief diplomat offered a modest road map for easing tensions with the United States.",2019-07-18 19:54:40+00:00
A New Red Scare Is Reshaping Washington,"WASHINGTON — In a ballroom across from the Capitol building, an unlikely group of military hawks, populist crusaders, Chinese Muslim freedom fighters and followers of the Falun Gong has been meeting to warn anyone who will listen that China poses an existential threat to the United States that will not end until the Communist Party is overthrown.",2019-07-20 19:15:42+00:00
DealBook Briefing: Chinese Investment in the U.S. Drops 90%,Good Monday. (Was this email forwarded to you? Sign up here.),2019-07-22 10:06:03+00:00
Tech Executives Push Trump on Huawei Sales,"WASHINGTON — President Trump on Monday assured executives of several big technology companies that his administration would make “timely” decisions about whether to allow American firms to continue selling products to Huawei, the Chinese telecom equipment giant that has been placed on a government blacklist, the White House said in a statement.",2019-07-23 00:39:32+00:00
Were U.S. Diplomats Attacked in Cuba? Brain Study Deepens Mystery,"In late 2016, dozens of United States diplomats working in Cuba and China began reporting odd mental symptoms: persistent headaches, vertigo, blurred vision, hearing phantom sounds. Since then, scientists and commentators have groped for plausible explanations. Deliberate physical attacks, involving microwaves or other such technology? Or were psychological factors, subconscious yet mind-altering, the more likely cause?",2019-07-23 15:01:12+00:00
Trump’s Secret Foreign Aid Program,"Donald Trump often complains that the media don’t give him credit for his achievements. And I can think of at least one case where that’s true. As far I can tell, almost nobody is reporting that he has presided over a huge — but hidden — increase in foreign aid, the money America gives to foreigners. In fact, the hidden Trump program, currently running at around $40 billion a year, is probably the biggest giveaway to other nations since the Marshall Plan.",2019-07-25 20:50:26+00:00
U.S. Rolls Out More Farm Aid as Soy Growers Urge Trade Cease-Fire,"WASHINGTON — The Trump administration on Thursday unveiled details of a $16 billion aid package to help farmers hurt by President Trump’s trade war with China, as soybean growers from around the country converged on Washington to tell lawmakers that rural America is ready for a cease-fire.",2019-07-25 22:59:04+00:00
China Needs New Places to Sell Its Mountain of Stuff,"BEIJING — China has too many factories making too many goods. Thanks to its punishing trade war with the United States, its biggest overseas customer isn’t buying like before.",2019-07-26 09:00:19+00:00
White House Considered Weakening U.S. Dollar Before Ruling It Out,"WASHINGTON — President Trump and his economic advisers met this week to discuss intervening in currency markets to artificially weaken the dollar, but decided against the idea, Larry Kudlow, director of the National Economic Council, said on Friday.",2019-07-26 17:44:59+00:00
Huawei’s Sales Jump Despite Trump’s Blacklisting,"BEIJING — A little over two months after Huawei’s chief executive began comparing his embattled company to a bullet-riddled fighter plane, the Chinese tech giant said its sales for January through June grew by nearly a quarter from a year earlier, a sign that the Trump administration’s clampdown has hardly brought the company crashing to the ground.",2019-07-30 07:27:52+00:00
Lawmakers Accuse Trump and Aides of Delaying F-16 Sales to Taiwan,"WASHINGTON — Lawmakers in Congress from both political parties have accused the Trump administration of delaying an $8 billion sale of F-16 fighter jets to Taiwan, the self-governing democratic island off the coast of China that is supported by the United States.",2019-07-30 09:00:08+00:00
Trump Goads China and Plays Down Chances of a Trade Deal Before 2020,"WASHINGTON — As trade talks between the United States and China resumed on Tuesday in Shanghai, President Trump began playing down the likelihood of a deal before the 2020 election.",2019-07-30 17:12:09+00:00
"Echo Trump’s Tough Talk, or Lift Tariffs? Democrats Clash Over Trade",WASHINGTON — Democratic presidential candidates clashed in a Tuesday night debate over how they would change course from President Trump’s protectionist trade agenda in fiery exchanges that underscored the depth of the rift within the party over economic policy.,2019-07-31 10:00:05+00:00
U.S.-China Trade Talks End With No Deal in Sight,American and Chinese negotiators finished talks on Wednesday with little progress toward ending a trade war that has shaken the world’s economic confidence and rattled markets.,2019-07-31 11:19:47+00:00
"China, an Eye on Elections, Suspends Some Travel Permits to Taiwan","TAIPEI, Taiwan — The Chinese government announced on Wednesday that it would temporarily stop issuing individual travel permits to Taiwan, a move that appears intended to influence the politics of the self-governing island ahead of a coming election.",2019-07-31 17:00:46+00:00
China Reacts to Trade Tariffs and Hong Kong Protests by Blaming U.S.,"WASHINGTON — President Trump, frustrated by increasingly fruitless negotiations with China, said Thursday that the United States would impose a 10 percent tariff on an additional $300 billion worth of Chinese imports next month, a significant escalation in a trade war that has dragged on for more than a year.",2019-08-01 17:44:59+00:00
"U.S. Ends Cold War Missile Treaty, With Aim of Countering China","WASHINGTON — The United States on Friday terminated a major treaty of the Cold War, the Intermediate Nuclear Forces agreement, and it is already planning to start testing a new class of missiles later this summer. ",2019-08-02 00:11:13+00:00
"China Trade, Persian Gulf, Wales Election: Your Friday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-08-02 03:01:10+00:00
China Reacts to Trade Tariffs and Hong Kong Protests by Blaming U.S.,"BEIJING — A popular news anchor watched by hundreds of millions of Chinese poured scorn on the United States, using an obscenity to accuse it of sowing chaos. A prominent official blamed Washington directly for the antigovernment protests upending Hong Kong.",2019-08-02 09:00:10+00:00
China Wants to Hit Back at Trump. Its Own Economy Stands in the Way.,"BEIJING — As China considers ways to retaliate against President Trump’s mounting tariffs, it has increasingly acknowledged that it must first address its main obstacle to punching back: its own slumping economy.",2019-08-02 12:36:57+00:00
Trump Plans More Tariffs for China. You’ll Feel This Round.,"President Trump announced  another wave of China tariffs this week, essentially saying he would impose a tax on nearly all $540 billion in Chinese goods that come into the United States in a year. And this batch could really bite.",2019-08-02 20:49:46+00:00
Spiraling Trade Tensions Threaten Economy as Trump Pressures China,"WASHINGTON — Global trade tensions escalated this week as the United States renewed its tariff war with China, sending major stock indexes tumbling as fears of an economic slowdown rattled investors around the world.",2019-08-03 00:04:01+00:00
"Defying U.S. Sanctions, China and Others Take Oil From 12 Iranian Tankers",The U.S. has been unable to halt Iranian oil exports.,2019-08-03 09:00:01+00:00
Pentagon Chief in Favor of Deploying U.S. Missiles to Asia,"SYDNEY, Australia — The American defense secretary, Mark T. Esper, said Saturday that he was in favor of deploying ground-based missiles to Asia, a day after the United States formally pulled out of a Cold War-era arms treaty that directly limited such weapons.",2019-08-03 12:57:27+00:00
